
r x
a x
t x

r x
a x
t -
e x
d x

r x
a x
t -
e x
r x

r x
a x
t -
e x
r x
s x

r x
a x
t -
i -
f x
i -
c x
a -
t x
i x
o x
n x

r x
a x
t -
i -
f x
i x
e x
d x

r x
a x
t -
i -
f x
i x
e x
s x

r x
a x
t -
i -
f x
y x

r x
a x
t -
i -
f x
y -
i x
n x
g x

r x
a x
t -
i x
n x
g x

r x
a x
t -
i x
n x
g x
s x

r x
a x
t -
l x
i x
n x
e x

r x
a x
t -
l x
i x
n x
e x
s x

r x
a x
t -
t x
a x
n x

r x
a x
t -
t x
a x
n x
s x

r x
a x
t -
t x
e x
d x

r x
a x
t -
t x
e x
r x

r x
a x
t -
t x
e x
r x
s x

r x
a x
t -
t x
i -
e x
r x

r x
a x
t -
t x
i -
e x
s x
t x

r x
a x
t -
t x
i x
n x
g x

r x
a x
t -
t x
l x
e x

r x
a x
t -
t x
l x
e -
b x
r x
a x
i x
n x
e x
d x

r x
a x
t -
t x
l x
e -
s x
n x
a x
k x
e x

r x
a x
t -
t x
l x
e -
s x
n x
a x
k x
e x
s x

r x
a x
t -
t x
l x
e -
t x
r x
a x
p x

r x
a x
t -
t x
l x
e -
t x
r x
a x
p x
s x

r x
a x
t -
t x
l x
e x
d x

r x
a x
t -
t x
l x
e x
r x

r x
a x
t -
t x
l x
e x
r x
s x

r x
a x
t -
t x
l x
e x
s x

r x
a x
t -
t x
l x
i x
n x
g x

r x
a x
t -
t x
y x

r x
a x
t x
c x
h x

r x
a x
t x
c x
h -
e x
s x

r x
a x
t x
c x
h -
e x
t x

r x
a x
t x
c x
h -
e x
t x
s x

r x
a x
t x
e x

r x
a x
t x
e -
a -
b x
i x
l -
i -
t x
y x

r x
a x
t x
e -
a -
b x
l x
e x

r x
a x
t x
e -
p x
a x
y -
e x
r x

r x
a x
t x
e -
p x
a x
y -
e x
r x
s x

r x
a x
t x
e x
s x

r x
a x
t x
h -
e x
r x

r x
a x
t x
s x

r x
a x
u -
c x
o x
u x
s x

r x
a x
u -
c x
o x
u x
s -
l x
y x

r x
a x
u -
c x
o x
u x
s -
n x
e x
s x
s x

r x
a x
u x
n -
c x
h x
i -
e x
r x

r x
a x
u x
n -
c x
h x
i -
e x
s x
t x

r x
a x
u x
n -
c x
h x
i -
n x
e x
s x
s x

r x
a x
u x
n -
c x
h x
y x

r x
a x
v -
a x
g -
e x
s x

r x
a x
v -
a x
g -
i x
n x
g x

r x
a x
v -
a x
g x
e x

r x
a x
v -
a x
g x
e x
d x

r x
a x
v -
e x
l x

r x
a x
v -
e x
l -
l x
i x
n x
g x

r x
a x
v -
e x
l x
l x
e x
d x

r x
a x
v -
e x
l x
s x

r x
a x
v -
e x
n -
i x
n x
g x

r x
a x
v -
e x
n -
o x
u x
s x

r x
a x
v -
e x
n -
o x
u x
s -
l x
y x

r x
a x
v -
e x
r x

r x
a x
v -
e x
r x
s x

r x
a x
v -
i x
n x
g x

r x
a x
v -
i x
n x
g x
s x

r x
a x
v -
i x
s x
h x

r x
a x
v -
i x
s x
h -
e x
s x

r x
a x
v -
i x
s x
h -
i x
n x
g x

r x
a x
v -
i x
s x
h -
i x
n x
g -
l x
y x

r x
a x
v -
i x
s x
h -
m x
e x
n x
t x

r x
a x
v -
i x
s x
h -
m x
e x
n x
t x
s x

r x
a x
v -
i x
s x
h x
e x
d x

r x
a x
v x
e x

r x
a x
v x
e x
d x

r x
a x
v x
e x
s x

r x
a x
w x

r x
a x
w -
h x
i x
d x
e x

r x
a x
w -
h x
i x
d x
e x
s x

r x
a x
w -
l x
y x

r x
a x
w -
n x
e x
s x
s x

r x
a x
y x

r x
a x
y -
i x
n x
g x

r x
a x
y -
o x
n x

r x
a x
y x
e x
d x

r x
a x
y x
s x

r x
a x
z -
e x
s x

r x
a x
z -
i x
n x
g x

r x
a x
z -
z x
l x
e x

r x
a x
z x
e x

r x
a x
z x
e x
d x

r x
e x

r x
e -
a -
g x
e x
n x
t x

r x
e -
a -
g x
e x
n x
t x
s x

r x
e -
a -
l x
i x
g x
n x

r x
e -
a -
l x
i x
g x
n -
i x
n x
g x

r x
e -
a -
l x
i x
g x
n -
m x
e x
n x
t x

r x
e -
a -
l x
i x
g x
n x
e x
d x

r x
e -
a -
l x
i x
g x
n x
s x

r x
e -
a x
c -
t x
i -
v x
a x
t -
e x
d x

r x
e -
a x
c -
t x
i -
v x
a x
t -
i x
n x
g x

r x
e -
a x
c -
t x
i -
v x
a x
t x
e x

r x
e -
a x
c -
t x
i -
v x
a x
t x
e x
s x

r x
e -
a x
c -
t x
i x
o x
n x

r x
e -
a x
c -
t x
i x
o x
n -
a x
r -
i x
e x
s x

r x
e -
a x
c -
t x
i x
o x
n -
a x
r -
y x

r x
e -
a x
c -
t x
i x
o x
n x
s x

r x
e -
a x
c -
t x
i x
v x
e x

r x
e -
a x
c -
t x
i x
v x
e -
l x
y x

r x
e -
a x
c -
t x
i x
v x
e -
n x
e x
s x
s x

r x
e -
a x
c -
t x
o x
r x

r x
e -
a x
c -
t x
o x
r x
s x

r x
e -
a x
c x
t x

r x
e -
a x
c x
t -
e x
d x

r x
e -
a x
c x
t -
i x
n x
g x

r x
e -
a x
c x
t x
s x

r x
e -
a x
d -
d x
r x
e x
s -
s x
i x
n x
g x

r x
e -
a x
d -
d x
r x
e x
s x
s x

r x
e -
a x
d -
d x
r x
e x
s x
s -
e x
s x

r x
e -
a x
d -
d x
r x
e x
s x
s x
e x
d x

r x
e -
a x
d -
j x
u x
s x
t x

r x
e -
a x
d -
j x
u x
s x
t -
e x
d x

r x
e -
a x
d -
j x
u x
s x
t -
i x
n x
g x

r x
e -
a x
d -
j x
u x
s x
t -
m x
e x
n x
t x

r x
e -
a x
d -
j x
u x
s x
t -
m x
e x
n x
t x
s x

r x
e -
a x
d -
j x
u x
s x
t x
s x

r x
e -
a x
f -
f x
i x
r x
m x

r x
e -
a x
f -
f x
i x
r x
m -
i x
n x
g x

r x
e -
a x
f -
f x
i x
r x
m x
e x
d x

r x
e -
a x
f -
f x
i x
r x
m x
s x

r x
e -
a x
f -
f x
o x
r -
e x
s x
t x

r x
e -
a x
f -
f x
o x
r -
e x
s x
t -
a -
t x
i x
o x
n x

r x
e -
a x
f -
f x
o x
r -
e x
s x
t -
e x
d x

r x
e -
a x
f -
f x
o x
r -
e x
s x
t -
i x
n x
g x

r x
e -
a x
f -
f x
o x
r -
e x
s x
t x
s x

r x
e -
a x
l x

r x
e -
a x
l -
i -
t x
i x
e x
s x

r x
e -
a x
l -
i -
t x
y x

r x
e -
a x
l -
i -
z x
a -
t x
i x
o x
n x

r x
e -
a x
l -
i x
s -
t x
i -
c x
a x
l -
l x
y x

r x
e -
a x
l -
i x
s -
t x
i x
c x

r x
e -
a x
l -
i x
s x
m x

r x
e -
a x
l -
i x
s x
t x

r x
e -
a x
l -
i x
s x
t x
s x

r x
e -
a x
l -
i x
z -
a -
b x
l x
e x

r x
e -
a x
l -
i x
z -
e x
s x

r x
e -
a x
l -
i x
z -
i x
n x
g x

r x
e -
a x
l -
i x
z x
e x

r x
e -
a x
l -
i x
z x
e x
d x

r x
e -
a x
l -
l x
y x

r x
e -
a x
l -
n x
e x
s x
s x

r x
e -
a x
l -
p x
o -
l x
i -
t x
i x
k x

r x
e -
a x
l -
t x
o x
r x

r x
e -
a x
l -
t x
o x
r x
s x

r x
e -
a x
l -
t x
y x

r x
e -
a x
l x
s x

r x
e -
a x
n -
i -
m x
a x
t -
e x
d x

r x
e -
a x
n -
i -
m x
a x
t -
i x
n x
g x

r x
e -
a x
n -
i -
m x
a x
t x
e x

r x
e -
a x
n -
i -
m x
a x
t x
e x
s x

r x
e -
a x
p -
p x
e x
a x
r x

r x
e -
a x
p -
p x
e x
a x
r -
a x
n x
c -
e x
s x

r x
e -
a x
p -
p x
e x
a x
r -
a x
n x
c x
e x

r x
e -
a x
p -
p x
e x
a x
r -
i x
n x
g x

r x
e -
a x
p -
p x
e x
a x
r x
e x
d x

r x
e -
a x
p -
p x
e x
a x
r x
s x

r x
e -
a x
p -
p x
r x
a x
i x
s -
a x
l x

r x
e -
a x
p -
p x
r x
a x
i x
s -
a x
l x
s x

r x
e -
a x
r -
m x
a -
m x
e x
n x
t x

r x
e -
a x
r -
m x
a -
m x
e x
n x
t x
s x

r x
e -
a x
r -
r x
a x
n x
g -
e x
s x

r x
e -
a x
r -
r x
a x
n x
g -
i x
n x
g x

r x
e -
a x
r -
r x
a x
n x
g x
e x

r x
e -
a x
r -
r x
a x
n x
g x
e -
m x
e x
n x
t x

r x
e -
a x
r -
r x
a x
n x
g x
e -
m x
e x
n x
t x
s x

r x
e -
a x
r -
r x
a x
n x
g x
e x
d x

r x
e -
a x
r x
m x

r x
e -
a x
r x
m -
i x
n x
g x

r x
e -
a x
r x
m x
e x
d x

r x
e -
a x
r x
m x
s x

r x
e -
a x
s -
s x
u x
r -
a x
n x
c -
e x
s x

r x
e -
a x
s -
s x
u x
r -
a x
n x
c x
e x

r x
e -
a x
s -
s x
u x
r -
i x
n x
g x

r x
e -
a x
s -
s x
u x
r -
i x
n x
g -
l x
y x

r x
e -
a x
s -
s x
u x
r x
e x

r x
e -
a x
s -
s x
u x
r x
e x
d x

r x
e -
a x
s -
s x
u x
r x
e x
s x

r x
e -
b x
a x
r -
b x
a -
t x
i x
v x
e x

r x
e -
b x
a x
t x
e x

r x
e -
b x
a x
t x
e x
s x

r x
e -
b x
e x
l x

r x
e -
b x
e x
l -
l x
i x
n x
g x

r x
e -
b x
e x
l -
l x
i x
o x
n x

r x
e -
b x
e x
l -
l x
i x
o x
n x
s x

r x
e -
b x
e x
l -
l x
i x
o x
u x
s x

r x
e -
b x
e x
l -
l x
i x
o x
u x
s -
l x
y x

r x
e -
b x
e x
l -
l x
i x
o x
u x
s -
n x
e x
s x
s x

r x
e -
b x
e x
l x
l x
e x
d x

r x
e -
b x
e x
l x
s x

r x
e -
b x
i x
n x
d x

r x
e -
b x
i x
n x
d -
i x
n x
g x

r x
e -
b x
i x
n x
d x
s x

r x
e -
b x
i x
r x
t x
h x

r x
e -
b x
o x
r x
n x

r x
e -
b x
o x
u x
n x
d x

r x
e -
b x
o x
u x
n x
d -
e x
d x

r x
e -
b x
o x
u x
n x
d -
i x
n x
g x

r x
e -
b x
o x
u x
n x
d x
s x

r x
e -
b x
u x
f x
f x

r x
e -
b x
u x
f x
f -
i x
n x
g x

r x
e -
b x
u x
f x
f x
e x
d x

r x
e -
b x
u x
f x
f x
s x

r x
e -
b x
u x
i x
l x
d x

r x
e -
b x
u x
i x
l x
d -
i x
n x
g x

r x
e -
b x
u x
i x
l x
d x
s x

r x
e -
b x
u x
i x
l x
t x

r x
e -
b x
u x
k -
i x
n x
g x

r x
e -
b x
u x
k -
i x
n x
g -
l x
y x

r x
e -
b x
u x
k x
e x

r x
e -
b x
u x
k x
e x
d x

r x
e -
b x
u x
k x
e x
s x

r x
e -
b x
u x
s x

r x
e -
b x
u x
s -
e x
s x

r x
e -
b x
u x
t x

r x
e -
b x
u x
t -
t x
a x
l x

r x
e -
b x
u x
t -
t x
a x
l x
s x

r x
e -
b x
u x
t -
t x
e x
d x

r x
e -
b x
u x
t -
t x
i x
n x
g x

r x
e -
b x
u x
t x
s x

r x
e -
c x
a -
p x
i x
t -
u -
l x
a -
t x
i x
o x
n x

r x
e -
c x
a -
p x
i x
t -
u -
l x
a -
t x
i x
o x
n x
s x

r x
e -
c x
a -
p x
i x
t -
u -
l x
a x
t -
e x
d x

r x
e -
c x
a -
p x
i x
t -
u -
l x
a x
t -
i x
n x
g x

r x
e -
c x
a -
p x
i x
t -
u -
l x
a x
t x
e x

r x
e -
c x
a -
p x
i x
t -
u -
l x
a x
t x
e x
s x

r x
e -
c x
a x
l -
c x
i -
t x
r x
a x
n -
c x
y x

r x
e -
c x
a x
l -
c x
i -
t x
r x
a x
n x
c x
e x

r x
e -
c x
a x
l -
c x
i -
t x
r x
a x
n x
t x

r x
e -
c x
a x
l -
c x
i -
t x
r x
a x
n x
t x
s x

r x
e -
c x
a x
l x
l x

r x
e -
c x
a x
l x
l -
a -
b x
l x
e x

r x
e -
c x
a x
l x
l -
i x
n x
g x

r x
e -
c x
a x
l x
l x
e x
d x

r x
e -
c x
a x
l x
l x
s x

r x
e -
c x
a x
n -
t x
a -
t x
i x
o x
n x

r x
e -
c x
a x
n -
t x
a -
t x
i x
o x
n x
s x

r x
e -
c x
a x
n x
t x

r x
e -
c x
a x
n x
t -
e x
d x

r x
e -
c x
a x
n x
t -
i x
n x
g x

r x
e -
c x
a x
n x
t x
s x

r x
e -
c x
a x
p x

r x
e -
c x
a x
p -
p x
i x
n x
g x

r x
e -
c x
a x
p -
t x
u x
r -
i x
n x
g x

r x
e -
c x
a x
p -
t x
u x
r x
e x

r x
e -
c x
a x
p -
t x
u x
r x
e x
d x

r x
e -
c x
a x
p -
t x
u x
r x
e x
s x

r x
e -
c x
a x
p x
p x
e x
d x

r x
e -
c x
a x
p x
s x

r x
e -
c x
a x
s x
t x

r x
e -
c x
a x
s x
t -
i x
n x
g x

r x
e -
c x
a x
s x
t x
s x

r x
e -
c x
e x
d -
e x
d x

r x
e -
c x
e x
d -
i x
n x
g x

r x
e -
c x
e x
d x
e x

r x
e -
c x
e x
d x
e x
s x

r x
e -
c x
e x
i x
p x
t x

r x
e -
c x
e x
i x
p x
t -
e x
d x

r x
e -
c x
e x
i x
p x
t -
i x
n x
g x

r x
e -
c x
e x
i x
p x
t x
s x

r x
e -
c x
e x
i x
v -
a -
b x
l x
e x

r x
e -
c x
e x
i x
v -
e x
r x

r x
e -
c x
e x
i x
v -
e x
r -
s x
h x
i x
p x

r x
e -
c x
e x
i x
v -
e x
r x
s x

r x
e -
c x
e x
i x
v -
i x
n x
g x

r x
e -
c x
e x
i x
v x
e x

r x
e -
c x
e x
i x
v x
e x
d x

r x
e -
c x
e x
i x
v x
e x
s x

r x
e -
c x
e x
n x
t x

r x
e -
c x
e x
n x
t -
l x
y x

r x
e -
c x
e x
n x
t -
n x
e x
s x
s x

r x
e -
c x
e x
p -
t x
a -
c x
l x
e x

r x
e -
c x
e x
p -
t x
a -
c x
l x
e x
s x

r x
e -
c x
e x
p -
t x
i x
o x
n x

r x
e -
c x
e x
p -
t x
i x
o x
n -
i x
s x
t x

r x
e -
c x
e x
p -
t x
i x
o x
n -
i x
s x
t x
s x

r x
e -
c x
e x
p -
t x
i x
o x
n x
s x

r x
e -
c x
e x
p -
t x
i x
v -
i -
t x
y x

r x
e -
c x
e x
p -
t x
i x
v x
e x

r x
e -
c x
e x
p -
t x
i x
v x
e -
l x
y x

r x
e -
c x
e x
p -
t x
i x
v x
e -
n x
e x
s x
s x

r x
e -
c x
e x
s -
s x
i x
o x
n x

r x
e -
c x
e x
s -
s x
i x
o x
n -
a x
l x

r x
e -
c x
e x
s -
s x
i x
o x
n -
a x
l x
s x

r x
e -
c x
e x
s -
s x
i x
o x
n x
s x

r x
e -
c x
e x
s -
s x
i x
v x
e x

r x
e -
c x
e x
s x
s x

r x
e -
c x
e x
s x
s -
e x
s x

r x
e -
c x
e x
s x
s -
i x
n x
g x

r x
e -
c x
e x
s x
s x
e x
d x

r x
e -
c x
h x
a x
r x
g -
e x
s x

r x
e -
c x
h x
a x
r x
g -
i x
n x
g x

r x
e -
c x
h x
a x
r x
g x
e x

r x
e -
c x
h x
a x
r x
g x
e x
d x

r x
e -
c x
h x
a x
u x
f -
f x
e x

r x
e -
c x
h x
a x
u x
f -
f x
e x
s x

r x
e -
c x
h x
e x
r -
c x
h x
e x

r x
e -
c x
i -
t x
a x
l x
s x

r x
e -
c x
i x
d -
i -
v x
i x
s x
m x

r x
e -
c x
i x
d -
i -
v x
i x
s x
t x

r x
e -
c x
i x
d -
i -
v x
i x
s x
t x
s x

r x
e -
c x
i x
p -
i -
e x
n x
t x

r x
e -
c x
i x
p -
i -
e x
n x
t x
s x

r x
e -
c x
i x
p -
r x
o -
c x
a -
t x
i x
o x
n x

r x
e -
c x
i x
p -
r x
o -
c x
a x
l x

r x
e -
c x
i x
p -
r x
o -
c x
a x
l -
l x
y x

r x
e -
c x
i x
p -
r x
o -
c x
a x
t -
e x
d x

r x
e -
c x
i x
p -
r x
o -
c x
a x
t -
i x
n x
g x

r x
e -
c x
i x
p -
r x
o -
c x
a x
t x
e x

r x
e -
c x
i x
p -
r x
o -
c x
a x
t x
e x
s x

r x
e -
c x
i x
t -
a x
l x

r x
e -
c x
i x
t -
e x
d x

r x
e -
c x
i x
t -
e x
r x

r x
e -
c x
i x
t -
e x
r x
s x

r x
e -
c x
i x
t -
i x
n x
g x

r x
e -
c x
i x
t x
e x

r x
e -
c x
i x
t x
e x
s x

r x
e -
c x
l x
a x
i x
m x

r x
e -
c x
l x
a x
i x
m -
i x
n x
g x

r x
e -
c x
l x
a x
i x
m x
e x
d x

r x
e -
c x
l x
a x
i x
m x
s x

r x
e -
c x
l x
i x
n -
i x
n x
g x

r x
e -
c x
l x
i x
n x
e x

r x
e -
c x
l x
i x
n x
e x
d x

r x
e -
c x
l x
i x
n x
e x
s x

r x
e -
c x
o x
g -
n x
i -
z x
a x
n x
c -
e x
s x

r x
e -
c x
o x
g -
n x
i -
z x
a x
n x
c x
e x

r x
e -
c x
o x
i x
l x

r x
e -
c x
o x
i x
l -
i x
n x
g x

r x
e -
c x
o x
i x
l x
e x
d x

r x
e -
c x
o x
i x
l x
s x

r x
e -
c x
o x
n -
d x
i -
t x
i x
o x
n x

r x
e -
c x
o x
n -
d x
i -
t x
i x
o x
n -
i x
n x
g x

r x
e -
c x
o x
n -
d x
i -
t x
i x
o x
n x
e x
d x

r x
e -
c x
o x
n -
d x
i -
t x
i x
o x
n x
s x

r x
e -
c x
o x
n -
n x
a x
i x
s -
s x
a x
n x
c -
e x
s x

r x
e -
c x
o x
n -
n x
a x
i x
s -
s x
a x
n x
c x
e x

r x
e -
c x
o x
n -
n x
o x
i -
t x
r x
e x

r x
e -
c x
o x
n -
n x
o x
i -
t x
r x
e x
d x

r x
e -
c x
o x
n -
n x
o x
i -
t x
r x
e x
s x

r x
e -
c x
o x
n -
n x
o x
i -
t x
r x
i x
n x
g x

r x
e -
c x
o x
n -
s x
i x
d -
e x
r x

r x
e -
c x
o x
n -
s x
i x
d -
e x
r -
a -
t x
i x
o x
n x

r x
e -
c x
o x
n -
s x
i x
d -
e x
r -
i x
n x
g x

r x
e -
c x
o x
n -
s x
i x
d -
e x
r x
e x
d x

r x
e -
c x
o x
n -
s x
i x
d -
e x
r x
s x

r x
e -
c x
o x
n -
s x
t x
i -
t x
u -
t x
e x
d x

r x
e -
c x
o x
n -
s x
t x
i -
t x
u x
t -
i x
n x
g x

r x
e -
c x
o x
n -
s x
t x
i -
t x
u x
t x
e x

r x
e -
c x
o x
n -
s x
t x
i -
t x
u x
t x
e x
s x

r x
e -
c x
o x
n -
s x
t x
r x
u x
c -
t x
i x
o x
n x

r x
e -
c x
o x
n -
s x
t x
r x
u x
c -
t x
i x
o x
n x
s x

r x
e -
c x
o x
n -
s x
t x
r x
u x
c x
t x

r x
e -
c x
o x
n -
s x
t x
r x
u x
c x
t -
e x
d x

r x
e -
c x
o x
n -
s x
t x
r x
u x
c x
t -
i x
n x
g x

r x
e -
c x
o x
n -
s x
t x
r x
u x
c x
t x
s x

r x
e -
c x
o x
r x
d x

r x
e -
c x
o x
r x
d -
e x
d x

r x
e -
c x
o x
r x
d -
e x
r x

r x
e -
c x
o x
r x
d -
e x
r x
s x

r x
e -
c x
o x
r x
d -
i x
n x
g x

r x
e -
c x
o x
r x
d -
i x
n x
g x
s x

r x
e -
c x
o x
r x
d x
s x

r x
e -
c x
o x
u x
n x
t x

r x
e -
c x
o x
u x
n x
t -
e x
d x

r x
e -
c x
o x
u x
n x
t -
i x
n x
g x

r x
e -
c x
o x
u x
n x
t x
s x

r x
e -
c x
o x
u x
p x

r x
e -
c x
o x
u x
p -
i x
n x
g x

r x
e -
c x
o x
u x
p x
e x
d x

r x
e -
c x
o x
u x
p x
s x

r x
e -
c x
o x
u x
r x
s x
e x

r x
e -
c x
o x
v -
e x
r x

r x
e -
c x
o x
v -
e x
r -
a -
b x
l x
e x

r x
e -
c x
o x
v -
e x
r -
i x
e x
s x

r x
e -
c x
o x
v -
e x
r -
i x
n x
g x

r x
e -
c x
o x
v -
e x
r -
y x

r x
e -
c x
o x
v -
e x
r x
e x
d x

r x
e -
c x
o x
v -
e x
r x
s x

r x
e -
c x
r x
i x
m -
i -
n x
a -
t x
i x
o x
n x

r x
e -
c x
r x
i x
m -
i -
n x
a -
t x
i x
o x
n x
s x

r x
e -
c x
r x
i x
m -
i -
n x
a -
t x
o -
r x
y x

r x
e -
c x
r x
i x
m -
i -
n x
a x
t -
e x
d x

r x
e -
c x
r x
i x
m -
i -
n x
a x
t -
i x
n x
g x

r x
e -
c x
r x
i x
m -
i -
n x
a x
t x
e x

r x
e -
c x
r x
i x
m -
i -
n x
a x
t x
e x
s x

r x
e -
c x
r x
u -
d x
e x
s -
c x
e x
n x
c -
e x
s x

r x
e -
c x
r x
u -
d x
e x
s -
c x
e x
n x
c x
e x

r x
e -
c x
r x
u -
d x
e x
s -
c x
e x
n x
t x

r x
e -
c x
r x
u x
i x
t x

r x
e -
c x
r x
u x
i x
t -
e x
d x

r x
e -
c x
r x
u x
i x
t -
i x
n x
g x

r x
e -
c x
r x
u x
i x
t -
m x
e x
n x
t x

r x
e -
c x
r x
u x
i x
t x
s x

r x
e -
c x
u -
p x
e x
r -
a -
t x
i x
o x
n x

r x
e -
c x
u -
p x
e x
r -
a -
t x
i x
o x
n x
s x

r x
e -
c x
u -
p x
e x
r -
a -
t x
i x
v x
e x

r x
e -
c x
u -
p x
e x
r -
a x
t -
e x
d x

r x
e -
c x
u -
p x
e x
r -
a x
t -
i x
n x
g x

r x
e -
c x
u -
p x
e x
r -
a x
t x
e x

r x
e -
c x
u -
p x
e x
r -
a x
t x
e x
s x

r x
e -
c x
u -
s x
a x
n x
t x
s x

r x
e -
c x
u x
m -
b x
e x
n x
t x

r x
e -
c x
u x
r x

r x
e -
c x
u x
r -
r x
e x
n x
c -
e x
s x

r x
e -
c x
u x
r -
r x
e x
n x
c x
e x

r x
e -
c x
u x
r -
r x
e x
n x
t x

r x
e -
c x
u x
r -
r x
e x
n x
t -
l x
y x

r x
e -
c x
u x
r -
r x
i x
n x
g x

r x
e -
c x
u x
r x
r x
e x
d x

r x
e -
c x
u x
r x
s x

r x
e -
c x
u x
r x
v -
i x
n x
g x

r x
e -
c x
u x
r x
v x
e x

r x
e -
c x
u x
r x
v x
e x
d x

r x
e -
c x
u x
r x
v x
e x
s x

r x
e -
c x
y -
c x
l x
e x

r x
e -
c x
y -
c x
l x
e x
d x

r x
e -
c x
y -
c x
l x
e x
s x

r x
e -
c x
y -
c x
l x
i x
n x
g x

r x
e -
d x
a x
c -
t x
i x
o x
n x

r x
e -
d x
a x
c -
t x
i x
o x
n x
s x

r x
e -
d x
a x
c x
t x

r x
e -
d x
a x
c x
t -
e x
d x

r x
e -
d x
a x
c x
t -
i x
n x
g x

r x
e -
d x
a x
c x
t x
s x

r x
e -
d x
e -
p x
l x
o x
y x

r x
e -
d x
e -
p x
l x
o x
y -
i x
n x
g x

r x
e -
d x
e -
p x
l x
o x
y -
m x
e x
n x
t x

r x
e -
d x
e -
p x
l x
o x
y -
m x
e x
n x
t x
s x

r x
e -
d x
e -
p x
l x
o x
y x
e x
d x

r x
e -
d x
e -
p x
l x
o x
y x
s x

r x
e -
d x
e x
c -
o -
r x
a x
t -
e x
d x

r x
e -
d x
e x
c -
o -
r x
a x
t -
i x
n x
g x

r x
e -
d x
e x
c -
o -
r x
a x
t x
e x

r x
e -
d x
e x
c -
o -
r x
a x
t x
e x
s x

r x
e -
d x
e x
e x
m x

r x
e -
d x
e x
e x
m -
a -
b x
l x
e x

r x
e -
d x
e x
e x
m -
i x
n x
g x

r x
e -
d x
e x
e x
m x
e x
d x

r x
e -
d x
e x
e x
m x
s x

r x
e -
d x
e x
m x
p -
t x
i x
o x
n x

r x
e -
d x
e x
m x
p -
t x
i x
v x
e x

r x
e -
d x
i -
r x
e x
c x
t x

r x
e -
d x
i -
r x
e x
c x
t -
e x
d x

r x
e -
d x
i -
r x
e x
c x
t -
i x
n x
g x

r x
e -
d x
i -
r x
e x
c x
t x
s x

r x
e -
d x
i x
d x

r x
e -
d x
i x
f -
f x
u -
s x
i x
o x
n x

r x
e -
d x
i x
s -
t x
r x
i -
b x
u -
t x
i x
o x
n x

r x
e -
d x
i x
s -
t x
r x
i x
b -
u x
t -
e x
d x

r x
e -
d x
i x
s -
t x
r x
i x
b -
u x
t -
i x
n x
g x

r x
e -
d x
i x
s -
t x
r x
i x
b -
u x
t x
e x

r x
e -
d x
i x
s -
t x
r x
i x
b -
u x
t x
e x
s x

r x
e -
d x
o x

r x
e -
d x
o -
i x
n x
g x

r x
e -
d x
o x
e x
s x

r x
e -
d x
o x
n x
e x

r x
e -
d x
o x
u -
b x
l x
e x

r x
e -
d x
o x
u -
b x
l x
e x
d x

r x
e -
d x
o x
u -
b x
l x
e x
s x

r x
e -
d x
o x
u -
b x
l x
i x
n x
g x

r x
e -
d x
o x
u x
b x
t x

r x
e -
d x
o x
u x
b x
t -
a -
b x
l x
e x

r x
e -
d x
o x
u x
b x
t x
s x

r x
e -
d x
o x
u x
n x
d x

r x
e -
d x
o x
u x
n x
d -
e x
d x

r x
e -
d x
o x
u x
n x
d -
i x
n x
g x

r x
e -
d x
o x
u x
n x
d x
s x

r x
e -
d x
r x
e x
s x
s x

r x
e -
d x
r x
e x
s x
s -
e x
s x

r x
e -
d x
r x
e x
s x
s -
i x
n x
g x

r x
e -
d x
r x
e x
s x
s x
e x
d x

r x
e -
d x
u -
p x
l x
i -
c x
a -
t x
i x
o x
n x

r x
e -
d x
u -
p x
l x
i -
c x
a -
t x
i x
o x
n x
s x

r x
e -
d x
u -
p x
l x
i -
c x
a x
t -
e x
d x

r x
e -
d x
u -
p x
l x
i -
c x
a x
t -
i x
n x
g x

r x
e -
d x
u -
p x
l x
i -
c x
a x
t x
e x

r x
e -
d x
u -
p x
l x
i -
c x
a x
t x
e x
s x

r x
e -
d x
u x
c -
e x
s x

r x
e -
d x
u x
c -
i -
b x
l x
e x

r x
e -
d x
u x
c -
i x
n x
g x

r x
e -
d x
u x
c -
t x
i -
o x

r x
e -
d x
u x
c -
t x
i x
o x
n x

r x
e -
d x
u x
c -
t x
i x
o x
n x
s x

r x
e -
d x
u x
c x
e x

r x
e -
d x
u x
c x
e x
d x

r x
e -
d x
u x
n -
d x
a x
n -
c x
i x
e x
s x

r x
e -
d x
u x
n -
d x
a x
n -
c x
y x

r x
